CASE_KEY,has_violation,first_violation_between
15377391,False,
15377991,True,Start production -> Finished production
15377992,False,
15377091,True,Finished production -> Load shipment
15377092,True,Confirm sale -> Start production
15377093,True,Start production -> Finished production
15377094,True,Finished production -> Load shipment
15377891,True,Confirm sale -> Start production
15377892,True,Confirm sale -> Start production
15377893,True,Start production -> Finished production
15377894,True,Finished production -> Load shipment
15377291,True,Confirm sale -> Start production
15377491,True,Confirm sale -> Start production
15377492,True,Confirm sale -> Start production
15373591,False,
15373191,False,
15373691,False,
15373791,False,
15373391,True,Confirm sale -> Start production
15373991,False,
15373091,True,Confirm sale -> Start production
15373891,False,
15373291,False,
15373292,False,
15373293,False,
15379591,False,
15379592,False,
15379191,False,
15379192,False,
15379193,False,
15379194,False,
15379195,True,Confirm sale -> Start production
15379691,False,
15379791,False,
15379792,False,
15379391,False,
15379392,False,
15379991,False,
15379091,True,Confirm sale -> Start production
15379892,True,Confirm sale -> Start production
15379893,False,
15379291,True,Finished production -> Load shipment
15379491,False,
15370591,False,
15370191,False,
15370192,False,
15370691,False,
15370692,False,
15370693,False,
15370694,False,
15370695,False,
15370696,False,
15370791,False,
15370792,True,Finished production -> Load shipment
15370391,False,
15370991,False,
15370992,True,Confirm sale -> Start production
15370091,True,Confirm sale -> Start production
15370092,False,
15370891,False,
15370291,True,Confirm sale -> Start production
15370491,True,Confirm sale -> Start production
15378591,False,
15378191,True,Confirm sale -> Start production
15378691,True,Confirm sale -> Start production
15378791,False,
15378391,True,Confirm sale -> Start production
15378991,True,Confirm sale -> Start production
15378091,False,
15378891,True,Finished production -> Load shipment
15378291,False,
15378492,False,
15372691,False,
15372692,False,
15372791,False,
15372792,True,Confirm sale -> Start production
15372391,True,Confirm sale -> Start production
15372392,True,Confirm sale -> Start production
15372991,True,Confirm sale -> Start production
15372091,False,
15372092,True,Start production -> Finished production
15372291,False,
15372491,False,
15374591,True,Finished production -> Load shipment
15374191,False,
15374691,True,Finished production -> Load shipment
15374692,False,
15374791,False,
15374391,True,Finished production -> Load shipment
15374392,False,
15374393,False,
15374991,True,Confirm sale -> Start production
15374992,False,
15374091,True,Confirm sale -> Start production
15374891,False,
15374291,False,
15374491,True,Confirm sale -> Start production
15335591,True,Confirm sale -> Start production
15335191,True,Confirm sale -> Start production
15335691,False,
15335692,False,
15335791,True,Confirm sale -> Start production
15335391,False,
15335392,False,
15335393,False,
15335394,False,
15335395,False,
15335396,False,
15335991,True,Finished production -> Load shipment
15335992,True,Finished production -> Load shipment
15335993,True,Finished production -> Load shipment
15335091,False,
15335891,False,
15335291,False,
15335491,False,
15335492,False,
15331591,False,
15331191,False,
15331192,False,
15331691,False,
15331692,False,
15331791,True,Confirm sale -> Start production
15331391,False,
15331091,True,Finished production -> Load shipment
15331891,True,Finished production -> Load shipment
15331892,True,Confirm sale -> Start production
15331291,True,Start production -> Finished production
15331292,True,Finished production -> Load shipment
15331491,True,Confirm sale -> Start production
15336591,True,Confirm sale -> Start production
15336191,True,Confirm sale -> Start production
15336691,True,Finished production -> Load shipment
15336791,False,
15336391,True,Confirm sale -> Start production
15336991,False,
15336091,False,
15336891,False,
15336291,True,Confirm sale -> Start production
15336491,True,Confirm sale -> Start production
15337591,True,Confirm sale -> Start production
15337191,True,Confirm sale -> Start production
15337691,True,Confirm sale -> Start production
15337791,True,Confirm sale -> Start production
15337391,True,Confirm sale -> Start production
15337991,True,Confirm sale -> Start production
15337091,True,Confirm sale -> Start production
15337891,False,
15337291,True,Confirm sale -> Start production
15337491,True,Confirm sale -> Start production
15337492,True,Confirm sale -> Start production
15333691,True,Confirm sale -> Start production
15333692,False,
15333791,True,Confirm sale -> Start production
15333792,False,
15333391,True,Order received -> Confirm sale
15333392,False,
15333991,True,Finished production -> Load shipment
153339910,False,
153339911,False,
153339912,False,
153339913,True,Confirm sale -> Start production
153339914,True,Finished production -> Load shipment
153339915,True,Finished production -> Load shipment
153339916,True,Confirm sale -> Start production
15333992,True,Finished production -> Load shipment
15333993,True,Finished production -> Load shipment
15333994,True,Finished production -> Load shipment
15333995,True,Finished production -> Load shipment
15333996,False,
15333997,True,Finished production -> Load shipment
15333998,True,Finished production -> Load shipment
15333999,False,
15333091,True,Confirm sale -> Start production
15333891,True,Confirm sale -> Start production
15333291,True,Confirm sale -> Start production
15333491,True,Start production -> Finished production
15339591,True,Confirm sale -> Start production
15339191,True,Confirm sale -> Start production
15339691,False,
15339692,False,
15339791,False,
15339391,True,Confirm sale -> Start production
15339392,False,
15339991,False,
15339992,False,
15339091,False,
15339891,False,
15339291,True,Confirm sale -> Start production
15339292,False,
15339293,False,
15339491,True,Confirm sale -> Start production
15330591,False,
15330191,False,
15330192,True,Start production -> Finished production
15330193,False,
15330691,False,
15330791,True,Confirm sale -> Start production
15330391,True,Confirm sale -> Start production
15330991,False,
15330091,True,Confirm sale -> Start production
15330092,True,Confirm sale -> Start production
15330891,True,Confirm sale -> Start production
15330291,False,
15330491,False,
15338591,False,
15338194,False,
15338691,True,Confirm sale -> Start production
15338791,True,Confirm sale -> Start production
15338391,True,Confirm sale -> Start production
15338991,False,
15338091,True,Confirm sale -> Start production
15338891,True,Confirm sale -> Start production
15338291,True,Confirm sale -> Start production
15338491,False,
15338492,False,
15338493,False,
15332591,True,Start production -> Finished production
15332592,False,
15332691,False,
15332791,False,
15332091,False,
15332092,False,
15332891,False,
15332892,True,Finished production -> Load shipment
15332291,False,
15332292,True,Finished production -> Load shipment
15332491,False,
15332492,True,Confirm sale -> Start production
15334591,True,Confirm sale -> Start production
15334191,True,Confirm sale -> Start production
15334192,False,
15334692,False,
15334791,True,Start production -> Finished production
15334792,False,
15334793,True,Start production -> Finished production
15334391,True,Confirm sale -> Start production
15334991,True,Confirm sale -> Start production
15334091,True,Start production -> Finished production
15334092,False,
15334093,False,
15334891,False,
15334291,False,
15334491,False,
15395591,False,
15395191,False,
15395691,True,Confirm sale -> Start production
15395791,True,Confirm sale -> Start production
15395391,True,Confirm sale -> Start production
15395991,True,Confirm sale -> Start production
15395091,True,Confirm sale -> Start production
15395891,True,Confirm sale -> Start production
15395291,True,Confirm sale -> Start production
15395491,False,
15391591,True,Confirm sale -> Start production
15391191,False,
153911910,True,Confirm sale -> Start production
153911911,False,
15391192,False,
15391193,False,
15391194,False,
15391195,True,Confirm sale -> Start production
15391196,False,
15391197,True,Confirm sale -> Start production
15391198,True,Confirm sale -> Start production
15391199,False,
15391691,True,Finished production -> Load shipment
15391791,False,
15391391,True,Finished production -> Load shipment
15391991,False,
15391992,False,
15391091,False,
15391092,False,
15391093,False,
15391094,False,
15391891,False,
15391892,True,Confirm sale -> Start production
15391893,False,
15391894,True,Confirm sale -> Start production
15391291,True,Confirm sale -> Start production
15391292,True,Confirm sale -> Start production
15391293,False,
15391294,True,Confirm sale -> Start production
15391491,False,
15391492,False,
15396591,False,
15396592,False,
15396191,False,
15396791,True,Confirm sale -> Start production
15396991,False,
15396992,False,
15396993,False,
15396994,False,
15396995,False,
15396091,True,Confirm sale -> Start production
15396891,True,Confirm sale -> Start production
15396291,True,Confirm sale -> Start production
15396491,True,Confirm sale -> Start production
